	Ascomycota	Basidiomycota	Chytridiomycota	Mucoromycota	Zoopagomycota	NA
A01426:1227:HW7JHDRX5:2:2232:11632:11209_CONS_SUB_SUB	256	74	0	2	0	0
A01426:1227:HW7JHDRX5:2:2232:11876:14826_CONS_SUB_SUB_CMP	188	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:12102:3192_CONS_SUB_SUB_CMP	52	1	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:12391:36824_CONS_SUB_SUB_CMP	2162	9	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:13232:7435_CONS_SUB_SUB_CMP	32	1	0	0	0	1
A01426:1227:HW7JHDRX5:2:2232:13584:10363_CONS_SUB_SUB_CMP	14	9	0	0	0	665
A01426:1227:HW7JHDRX5:2:2232:14651:28401_CONS_SUB_SUB	65	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:15049:7921_CONS_SUB_SUB_CMP	102	266	0	0	0	4
A01426:1227:HW7JHDRX5:2:2232:15420:14544_CONS_SUB_SUB	121	5	0	35	0	0
A01426:1227:HW7JHDRX5:2:2232:16089:23750_CONS_SUB_SUB	409	72	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:16984:29465_CONS_SUB_SUB	36	122	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:17237:16031_CONS_SUB_SUB_CMP	443	8	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:19669:19961_CONS_SUB_SUB	696	73	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:20166:13150_CONS_SUB_SUB_CMP	42	7	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:20220:25144_CONS_SUB_SUB_CMP	723	36	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:2022:23563_CONS_SUB_SUB	68	68	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:20681:13698_CONS_SUB_SUB	101	21	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:2112:36151_CONS_SUB_SUB_CMP	332	39	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:21540:15562_CONS_SUB_SUB_CMP	120	5	0	1	0	0
A01426:1227:HW7JHDRX5:2:2232:22806:18787_CONS_SUB_SUB_CMP	69	8	0	0	0	8
A01426:1227:HW7JHDRX5:2:2232:23267:1297_CONS_SUB_SUB	766	16	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:23484:17112_CONS_SUB_SUB	110	33	0	81	0	0
A01426:1227:HW7JHDRX5:2:2232:24740:30812_CONS_SUB_SUB_CMP	99	40	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:24876:11256_CONS_SUB_SUB	610	21	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:25301:24048_CONS_SUB_SUB_CMP	27	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:25717:4570_CONS_SUB_SUB_CMP	145	1953	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:28709:23343_CONS_SUB_SUB	116	44	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:31132:36088_CONS_SUB_SUB_CMP	64	18	0	0	0	21
A01426:1227:HW7JHDRX5:2:2232:4128:24580_CONS_SUB_SUB	14359	6	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:4336:28134_CONS_SUB_SUB	43	4	0	0	0	8
A01426:1227:HW7JHDRX5:2:2232:4679:34209_CONS_SUB_SUB	178	10	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:5909:14920_CONS_SUB_SUB	101	325	2	0	0	0
A01426:1227:HW7JHDRX5:2:2232:6361:7247_CONS_SUB_SUB_CMP	203	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2232:6560:16110_CONS_SUB_SUB	51	23	0	0	0	21
A01426:1227:HW7JHDRX5:2:2232:9435:23500_CONS_SUB_SUB	250	1	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:10113:26490_CONS_SUB_SUB_CMP	272	60	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:10511:31532_CONS_SUB_SUB	438	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:11803:4805_CONS_SUB_SUB_CMP	4441	6	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:11831:12962_CONS_SUB_SUB_CMP	131	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:11885:19946_CONS_SUB_SUB	142	133	0	0	0	4
A01426:1227:HW7JHDRX5:2:2233:14100:8406_CONS_SUB_SUB	175	11	0	0	0	3
A01426:1227:HW7JHDRX5:2:2233:14181:14904_CONS_SUB_SUB_CMP	619	4	0	0	0	22
A01426:1227:HW7JHDRX5:2:2233:15402:4867_CONS_SUB_SUB	327	1	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:15474:2801_CONS_SUB_SUB	3877	26	0	2	0	0
A01426:1227:HW7JHDRX5:2:2233:15980:32581_CONS_SUB_SUB	2264	110	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:17110:18944_CONS_SUB_SUB	75	49	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:17833:16407_CONS_SUB_SUB_CMP	54	10	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:18783:18771_CONS_SUB_SUB_CMP	346	46	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:20392:9627_CONS_SUB_SUB	157	1722	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:21441:32863_CONS_SUB_SUB_CMP	185	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:22010:15906_CONS_SUB_SUB_CMP	419	23	0	0	0	1
A01426:1227:HW7JHDRX5:2:2233:22064:28839_CONS_SUB_SUB	339	19	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:22996:19429_CONS_SUB_SUB	156	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:23439:30405_CONS_SUB_SUB	1506	10	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:24189:4366_CONS_SUB_SUB_CMP	114	6	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:2437:19460_CONS_SUB_SUB_CMP	59	344	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:27434:20353_CONS_SUB_SUB_CMP	193	4	0	77	0	2
A01426:1227:HW7JHDRX5:2:2233:27525:17754_CONS_SUB_SUB_CMP	745	1	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:28637:16705_CONS_SUB_SUB_CMP	873	18	247	11	0	0
A01426:1227:HW7JHDRX5:2:2233:29912:24236_CONS_SUB_SUB_CMP	404	717	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:30969:9157_CONS_SUB_SUB_CMP	26	48	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:31295:25535_CONS_SUB_SUB	461	29	0	0	0	1
A01426:1227:HW7JHDRX5:2:2233:31421:31673_CONS_SUB_SUB	1005	26	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:31693:30201_CONS_SUB_SUB	559	13	0	15	0	2
A01426:1227:HW7JHDRX5:2:2233:3188:22858_CONS_SUB_SUB	663	17	0	3	0	0
A01426:1227:HW7JHDRX5:2:2233:32488:4523_CONS_SUB_SUB	28	3	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:4661:28635_CONS_SUB_SUB_CMP	1377	24	0	0	0	2
A01426:1227:HW7JHDRX5:2:2233:5972:25708_CONS_SUB_SUB	128	6	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:7292:31782_CONS_SUB_SUB	247	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:7943:19351_CONS_SUB_SUB_CMP	46	126	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:7988:21496_CONS_SUB_SUB_CMP	92	34	0	0	0	2
A01426:1227:HW7JHDRX5:2:2233:8811:34914_CONS_SUB_SUB	37	200	0	0	0	0
A01426:1227:HW7JHDRX5:2:2233:9326:26036_CONS_SUB_SUB	128	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:10411:21371_CONS_SUB_SUB_CMP	1681	0	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:11415:12806_CONS_SUB_SUB	102	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:12048:35790_CONS_SUB_SUB_CMP	368	4	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:12084:31501_CONS_SUB_SUB	482	580	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:12237:17613_CONS_SUB_SUB	113	18	0	0	0	2
A01426:1227:HW7JHDRX5:2:2234:14959:12743_CONS_SUB_SUB	521	9045	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:14977:20509_CONS_SUB_SUB_CMP	1239	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:15682:10144_CONS_SUB_SUB_CMP	137	23	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:15881:32847_CONS_SUB_SUB_CMP	648	31	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:15998:11506_CONS_SUB_SUB	467	53	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:17119:22905_CONS_SUB_SUB_CMP	116	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:18132:16454_CONS_SUB_SUB_CMP	173	453	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:18132:22310_CONS_SUB_SUB_CMP	83	8	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:18304:32377_CONS_SUB_SUB_CMP	210	10	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:18448:33599_CONS_SUB_SUB	3540	100	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:1877:13542_CONS_SUB_SUB	662	16	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:1886:23610_CONS_SUB_SUB_CMP	826	218	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:20889:21856_CONS_SUB_SUB	425	4	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:21585:29387_CONS_SUB_SUB_CMP	435	25	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:21965:11162_CONS_SUB_SUB_CMP	171	3	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:22752:33285_CONS_SUB_SUB	201	20	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:23267:36871_CONS_SUB_SUB_CMP	148	12	1	0	0	0
A01426:1227:HW7JHDRX5:2:2234:24605:26412_CONS_SUB_SUB	311	7	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:24777:12305_CONS_SUB_SUB_CMP	29	51	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:25364:32142_CONS_SUB_SUB_CMP	293	31	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:25635:30702_CONS_SUB_SUB_CMP	355	6209	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:2600:12226_CONS_SUB_SUB	52	42	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:26684:1204_CONS_SUB_SUB_CMP	375	18	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:27670:33974_CONS_SUB_SUB_CMP	271	13	0	0	0	1
A01426:1227:HW7JHDRX5:2:2234:28881:23015_CONS_SUB_SUB	998	3730	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:29026:5541_CONS_SUB_SUB	480	297	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:30092:35916_CONS_SUB_SUB_CMP	248	7	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:30183:12712_CONS_SUB_SUB	186	68	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:30264:6652_CONS_SUB_SUB	28	15	0	5	0	0
A01426:1227:HW7JHDRX5:2:2234:30770:25379_CONS_SUB_SUB	178	4	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:3233:20055_CONS_SUB_SUB_CMP	47	111	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:3477:15217_CONS_SUB_SUB_CMP	208	42	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:3477:5603_CONS_SUB_SUB	500	8	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:5204:33677_CONS_SUB_SUB	366	52	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:6225:1188_CONS_SUB_SUB	2922	14	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:6650:26600_CONS_SUB_SUB	81	3	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:9534:7733_CONS_SUB_SUB_CMP	29	8	0	0	0	0
A01426:1227:HW7JHDRX5:2:2234:9923:28635_CONS_SUB_SUB	66	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:10221:21292_CONS_SUB_SUB	35	8	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:10357:23312_CONS_SUB_SUB	84	39	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:10511:8672_CONS_SUB_SUB	195	163	0	3	0	0
A01426:1227:HW7JHDRX5:2:2235:13729:6198_CONS_SUB_SUB	417	8	0	14	0	13
A01426:1227:HW7JHDRX5:2:2235:14398:22795_CONS_SUB_SUB_CMP	182	373	0	0	0	18
A01426:1227:HW7JHDRX5:2:2235:14407:19586_CONS_SUB_SUB_CMP	89	24	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:14606:24095_CONS_SUB_SUB	169	96	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:14751:7936_CONS_SUB_SUB	1074	117	0	6	0	0
A01426:1227:HW7JHDRX5:2:2235:14760:17973_CONS_SUB_SUB	203	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:16297:34319_CONS_SUB_SUB_CMP	216	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:16432:9283_CONS_SUB_SUB	358	0	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:18059:13228_CONS_SUB_SUB_CMP	1154	2	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:18891:26944_CONS_SUB_SUB_CMP	2714	23	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:19840:31657_CONS_SUB_SUB	214	45	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:20121:31046_CONS_SUB_SUB	165	130	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:20735:16767_CONS_SUB_SUB	351	82	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:24804:14481_CONS_SUB_SUB_CMP	1358	14	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:25753:1626_CONS_SUB_SUB	83	54	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:26341:31172_CONS_SUB_SUB	417	12	0	413	0	8
A01426:1227:HW7JHDRX5:2:2235:26585:28714_CONS_SUB_SUB_CMP	295	47	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:27651:6198_CONS_SUB_SUB	131	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:29053:18082_CONS_SUB_SUB	312	54	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:29505:32424_CONS_SUB_SUB_CMP	11	145	0	723	0	0
A01426:1227:HW7JHDRX5:2:2235:31873:10003_CONS_SUB_SUB	196	21	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:32588:6480_CONS_SUB_SUB_CMP	217	31	0	5	0	5
A01426:1227:HW7JHDRX5:2:2235:32723:2550_CONS_SUB_SUB	131	13	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:32786:7576_CONS_SUB_SUB_CMP	237	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:5457:31516_CONS_SUB_SUB	268	38	0	0	0	11
A01426:1227:HW7JHDRX5:2:2235:7319:8281_CONS_SUB_SUB_CMP	747	3	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:8576:33411_CONS_SUB_SUB_CMP	150	197	0	8	0	0
A01426:1227:HW7JHDRX5:2:2235:8793:27899_CONS_SUB_SUB_CMP	300	27	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:9697:2879_CONS_SUB_SUB	111	49	0	0	0	0
A01426:1227:HW7JHDRX5:2:2235:9851:17268_CONS_SUB_SUB_CMP	1720	28	0	109	0	0
A01426:1227:HW7JHDRX5:2:2236:11568:22936_CONS_SUB_SUB	2433	17	0	0	0	3
A01426:1227:HW7JHDRX5:2:2236:12807:36824_CONS_SUB_SUB_CMP	565	24	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:12807:4507_CONS_SUB_SUB_CMP	937	43	0	0	0	1
A01426:1227:HW7JHDRX5:2:2236:13458:30248_CONS_SUB_SUB_CMP	1636	43	0	0	0	46
A01426:1227:HW7JHDRX5:2:2236:13503:36025_CONS_SUB_SUB	109	30	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:14118:27414_CONS_SUB_SUB	53	2	0	0	0	1
A01426:1227:HW7JHDRX5:2:2236:15429:15781_CONS_SUB_SUB	201	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:17635:6230_CONS_SUB_SUB	545	11	0	8	0	0
A01426:1227:HW7JHDRX5:2:2236:19497:28275_CONS_SUB_SUB	101	7	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:21757:9737_CONS_SUB_SUB_CMP	139	32	0	0	0	4
A01426:1227:HW7JHDRX5:2:2236:22643:5509_CONS_SUB_SUB_CMP	94	1	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:24080:10128_CONS_SUB_SUB_CMP	81	23	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:24352:1830_CONS_SUB_SUB	317	30	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:24840:12696_CONS_SUB_SUB_CMP	98	147	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:24985:2581_CONS_SUB_SUB_CMP	533	125	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:25057:23375_CONS_SUB_SUB_CMP	1646	49	0	3	0	0
A01426:1227:HW7JHDRX5:2:2236:2582:30295_CONS_SUB_SUB	144	17	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:28076:27696_CONS_SUB_SUB_CMP	1397	10	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:2862:5447_CONS_SUB_SUB	201	2	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:28655:14982_CONS_SUB_SUB	960	3	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:31584:17174_CONS_SUB_SUB	145	30	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:32325:34648_CONS_SUB_SUB	128	45	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:32687:27320_CONS_SUB_SUB_CMP	1429	6	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:3739:26537_CONS_SUB_SUB_CMP	73	9	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:4101:7623_CONS_SUB_SUB_CMP	562	153	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:4761:3161_CONS_SUB_SUB	241	4	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:5502:5321_CONS_SUB_SUB	144	17	0	0	0	4
A01426:1227:HW7JHDRX5:2:2236:5810:5196_CONS_SUB_SUB	1392	502	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:6253:21089_CONS_SUB_SUB	143	0	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:6831:35556_CONS_SUB_SUB_CMP	333	12	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:7880:35336_CONS_SUB_SUB	91	119	0	13	0	0
A01426:1227:HW7JHDRX5:2:2236:8612:24330_CONS_SUB_SUB	411	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2236:9209:24267_CONS_SUB_SUB	180	25	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:10022:29622_CONS_SUB_SUB	79	19	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:10963:25801_CONS_SUB_SUB_CMP	151	31	0	0	0	18
A01426:1227:HW7JHDRX5:2:2237:11216:33880_CONS_SUB_SUB	680	8	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:1271:24361_CONS_SUB_SUB_CMP	188	2	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:14281:22060_CONS_SUB_SUB	156	7	0	0	0	3
A01426:1227:HW7JHDRX5:2:2237:1461:13980_CONS_SUB_SUB	353	4	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:15682:4695_CONS_SUB_SUB_CMP	128	12	0	0	0	2
A01426:1227:HW7JHDRX5:2:2237:15736:30561_CONS_SUB_SUB_CMP	50	2	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:16215:11443_CONS_SUB_SUB_CMP	701	501	0	0	0	19
A01426:1227:HW7JHDRX5:2:2237:16613:9972_CONS_SUB_SUB	806	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:18285:25081_CONS_SUB_SUB_CMP	71	16	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:19217:2331_CONS_SUB_SUB	392	2009	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:21251:19132_CONS_SUB_SUB_CMP	473	69	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:21278:12226_CONS_SUB_SUB	115	66	0	0	0	3
A01426:1227:HW7JHDRX5:2:2237:21983:24940_CONS_SUB_SUB_CMP	3019	19	0	2	0	0
A01426:1227:HW7JHDRX5:2:2237:22083:25238_CONS_SUB_SUB_CMP	4722	14	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:23122:21809_CONS_SUB_SUB	272	23	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:24279:32362_CONS_SUB_SUB	61	191	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:2446:23641_CONS_SUB_SUB_CMP	61	257	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:24623:22091_CONS_SUB_SUB	53	4765	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:25672:21746_CONS_SUB_SUB	168	13	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:26133:25520_CONS_SUB_SUB_CMP	77	10	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:26648:6558_CONS_SUB_SUB	265	181	0	0	0	30
A01426:1227:HW7JHDRX5:2:2237:29288:14763_CONS_SUB_SUB_CMP	172	24	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:30038:26459_CONS_SUB_SUB	594	30	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:30038:32315_CONS_SUB_SUB_CMP	839	7	0	1	0	0
A01426:1227:HW7JHDRX5:2:2237:31042:12195_CONS_SUB_SUB_CMP	124	17	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:31448:26021_CONS_SUB_SUB	14	19	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:31855:17237_CONS_SUB_SUB_CMP	122	22	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:6479:33191_CONS_SUB_SUB	298	0	0	0	0	2
A01426:1227:HW7JHDRX5:2:2237:7618:18129_CONS_SUB_SUB_CMP	2706	23	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:8350:31735_CONS_SUB_SUB	94	25	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:8486:20509_CONS_SUB_SUB_CMP	103	23	0	0	0	0
A01426:1227:HW7JHDRX5:2:2237:8856:36495_CONS_SUB_SUB	320	3	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:10158:11099_CONS_SUB_SUB	30	3401	0	9	0	0
A01426:1227:HW7JHDRX5:2:2238:10610:10003_CONS_SUB_SUB	89	1	0	14	0	0
A01426:1227:HW7JHDRX5:2:2238:10628:27821_CONS_SUB_SUB	34	8	0	0	0	114
A01426:1227:HW7JHDRX5:2:2238:13440:35571_CONS_SUB_SUB_CMP	98	41	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:14109:2253_CONS_SUB_SUB_CMP	119	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:14226:12508_CONS_SUB_SUB	476	124	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:15049:27430_CONS_SUB_SUB_CMP	685	0	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:15194:35008_CONS_SUB_SUB_CMP	837	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:15221:10003_CONS_SUB_SUB_CMP	115	630	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:15799:16078_CONS_SUB_SUB_CMP	786	2	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:16740:7999_CONS_SUB_SUB	941	27	0	4	0	0
A01426:1227:HW7JHDRX5:2:2238:16884:21809_CONS_SUB_SUB_CMP	87	26	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:17282:16266_CONS_SUB_SUB	72	4	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:17372:7874_CONS_SUB_SUB	76	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:17978:15311_CONS_SUB_SUB_CMP	178	41	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:18105:16376_CONS_SUB_SUB	32	20	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:18620:7247_CONS_SUB_SUB	195	8	0	81	0	0
A01426:1227:HW7JHDRX5:2:2238:19560:3051_CONS_SUB_SUB_CMP	43	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:19669:25034_CONS_SUB_SUB_CMP	70	25	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:20428:4398_CONS_SUB_SUB_CMP	118	27	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:22037:24596_CONS_SUB_SUB	28	30	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:2239:24064_CONS_SUB_SUB	315	175	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:23701:30201_CONS_SUB_SUB_CMP	121	5	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:24108:4726_CONS_SUB_SUB_CMP	25	46	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:24957:19194_CONS_SUB_SUB_CMP	5376	39	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:25400:34115_CONS_SUB_SUB_CMP	578	38	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:25771:32784_CONS_SUB_SUB	649	63	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:27796:12806_CONS_SUB_SUB_CMP	106	14	0	0	0	2
A01426:1227:HW7JHDRX5:2:2238:28393:14246_CONS_SUB_SUB	368	13	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:28411:16689_CONS_SUB_SUB_CMP	703	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:30210:26130_CONS_SUB_SUB	264	29	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:30355:35744_CONS_SUB_SUB_CMP	263	17	0	0	0	29
A01426:1227:HW7JHDRX5:2:2238:30924:4382_CONS_SUB_SUB	633	11	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:30942:3693_CONS_SUB_SUB	879	15	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:31629:29340_CONS_SUB_SUB_CMP	319	7	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:3830:26663_CONS_SUB_SUB	98	22	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:3947:14090_CONS_SUB_SUB_CMP	118	26	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:6515:4539_CONS_SUB_SUB	231	18	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:6741:9721_CONS_SUB_SUB	402	24	0	0	0	0
A01426:1227:HW7JHDRX5:2:2238:7437:19288_CONS_SUB_SUB	752	30	0	0	0	0
A01426:1227:HW7JHDRX5:2:2239:10050:13479_CONS_SUB_SUB	918	6	0	0	0	0
A01426:1227:HW7JHDRX5:2:2239:10728:19601_CONS_SUB_SUB	1046	4	0	0	0	0
