"","old_leaf","root","young_leaf"
"5491",89,0,102
"5492",47,29,69
"5493",448,37,33
"5494",42,69,68
"5495",92,10272,84
"5496",185,289,220
"5497",54,106,62
"5498",15,92,1
"5499",142,8,42
"5500",12,472,6
"5501",20,86,11
"5502",150,338,91
"5503",0,6208,56
"5504",35,6596,83
"5505",3564,5703,11516
"5506",8,3,141
"5507",2,290,32
"5508",667,16,22
"5509",245,5,0
"5510",159,163,202
"5511",31,49068,28
"5512",372,32,22
"5513",12,78,87
"5514",0,110,0
"5515",110,1378,28
"5516",289,7833,194
"5517",3218,20,248
"5518",173,321,28
"5519",56,3743,68
"5520",7,37,88
"5521",0,201,6
"5522",51098,6015,21243
"5523",441,132,162
"5524",36,73,100
"5525",362,118822,1843
"5526",0,260,5
"5527",46,40,148
"5528",0,0,197
"5529",503,305,378
"5530",12910,1486,3616
"5531",128,121,207
"5532",56,60,11
"5533",56,97,148
"5534",254,16,29
"5535",0,213,0
"5536",23,216,155
"5537",380,6,11
"5538",4,3623,76
"5539",146,9,193
"5540",0,122,2
"5541",287,234,304
"5542",53,20002,127
"5543",0,1590,5
"5544",192,23,81
"5545",10,3,790
"5546",98,3,0
"5547",1766,2015,237
"5548",1,313,9
"5549",727,92,56
"5550",2,83,15
"5551",13,1003,0
"5552",80,0,99
"5553",158,52,108
"5554",557,181,11
"5555",17,1156,9
"5556",4,74,30
"5557",151,97912,104
"5558",1190,0,141
"5559",19066,976,1438
"5560",352,69,66
"5561",1473,113,640
"5562",171,5281,391
"5563",42,39,54
"5564",408,6750,20
"5565",3,1097,6
"5566",168,10,3
"5567",6,460,0
"5568",12,3639,26
"5569",131,0,0
"5570",335,58172,2608
"5571",69,78,21
"5572",57,413,54
"5573",47,38,63
"5574",2322,1725,2322
"5575",840,1302,1236
"5576",981,16,13
"5577",52,3637,106
"5578",32,7,214
"5579",0,163,0
"5580",37,72,6
"5581",645,49,500
"5582",14,32265,88
"5583",12,7935,186
"5584",0,192,0
"5585",120,23,220
"5586",2,43,306
"5587",28,425,0
"5588",16,67,23
"5589",17,14707,228
"5590",2,820,0
"5591",2417,170,5166
"5592",388,91,231
"5593",8,829,19
"5594",69,5324,66
"5595",1749,22,28
"5596",438,1706,916
"5597",0,491,2
"5598",170,0,0
"5599",58,209,16
"5600",3,181,4
"5601",661,4,10
"5602",1,124,4
"5603",29,18,86
"5604",3,521,5
"5605",5354,0,603
"5606",36,13,71
"5607",262,55,138
"5608",610,27,2
"5609",594,13,29
"5610",53,7889,69
"5611",100,160,4
"5612",21,89,0
"5613",145,11,44
"5614",115,2,99
"5615",30,1367,79
"5616",2,304,43
"5617",227,342,210
"5618",25,1136,37
"5619",153,203,481
"5620",125,57177,1062
"5621",202,1410,776
"5622",1060,545,1120
"5623",7518,942,2037
"5624",14,473,2
"5625",2461,738,3291
"5626",122,39,112
"5627",776,27959,791
"5628",658,57,239
"5629",3039,33629,398
"5630",28,81,55
"5631",35,6736,210
"5632",58,446,31
"5633",459,325,471
"5634",0,1842,3
"5635",665,1052,577
"5636",0,618,0
"5637",1824,82,180
"5638",2045,2022,4307
"5639",29,493,31
"5640",16,85,2
"5641",0,100,21
"5642",333,311,45
"5643",90,0,100
"5644",88,2,23
"5645",26,3325,70
"5646",84,26311,82
"5647",45,4,196
"5648",1471,204,4
"5649",61,253,10
"5650",0,237,1
"5651",65,12,102
"5652",53,1823,166
"5653",460,328,66
"5654",0,803,0
"5655",158,32751,356
"5656",6,106,9
"5657",1621,0,0
"5658",51,1471,66
"5659",55,48,170
"5660",7312,1201,18795
"5661",505,4,64
"5662",13,78,60
"5663",5188,981,1928
"5664",214,26240,466
"5665",5,254,9
"5666",6,6444,6088
"5667",300,6,4817
"5668",1149,13,43
"5669",3,229,5
"5670",77,25,15
"5671",20,5272,187
"5672",0,244,0
"5673",668,331,989
"5674",44,2098,16
"5675",55,54,57
"5676",5,471,10
"5677",103,0,0
"5678",224,235,423
"5679",331,64,739
"5680",131,6,0
"5681",155,291,245
"5682",67,91,165
"5683",124,2,159
"5684",10,6157,30
"5685",0,170,0
"5686",50,4,51
"5687",37,86,9
"5688",37,1939,35
"5689",22,67,40
"5690",38,1406,15
"5691",3666,637,184
"5692",18,83,9
"5693",163,0,18
"5694",43,64,19
"5695",10,6,188
"5696",15,4546,38
"5697",0,101,9
"5698",247,209,287
"5699",237,50,300
"5700",94,9665,942
"5701",0,324,10
"5702",179,11,272
"5703",272,79,2461
"5704",781,0,9
"5705",25,30,68
"5706",166,554,10
"5707",123,692,947
"5708",347,4,9
"5709",540,135,374
"5710",16,129,425
"5711",13,78,124
"5712",23,100,23
"5713",26,8520,227
"5714",64,266,872
"5715",137,5,63
"5716",38,3,79
"5717",198,74,188
"5718",482,0,19
"5719",205,2859,256
"5720",182,158,91
"5721",46,3715,16
"5722",12,2,92
"5723",1692,1659,10054
"5724",62,1115,39
"5725",33,141,97
"5726",2,199,4
"5727",22767,155,430
"5728",162,7218,115
"5729",0,0,774
"5730",3964,5794,5744
"5731",192,6,6
"5732",22,1285,44
"5733",0,1512,2
"5734",27,573,20
"5735",34,746,55
"5736",0,15616,342
"5737",85,71,69
"5738",21,5367,0
"5739",24,159,3
"5740",509,324,339
"5741",6,1,300
"5742",6,34,114
"5743",76,15,59
"5744",6,217,7
"5745",0,351,3
"5746",985,9,112
"5747",63,6752,75
"5748",13,14622,71
"5749",225,86,3
"5750",23641,13971,11971
"5751",349,1722,480
"5752",72,16,122
"5753",0,120,2
"5754",92,92,148
"5755",567,60,1200
"5756",22,289,105
"5757",50,3428,21
"5758",280,6,33
"5759",288,787,38
"5760",0,1364,0
"5761",75,28133,257
"5762",690,153,941
"5763",17,5066,94
"5764",985,668,1082
"5765",0,551,5
"5766",121,55,132
"5767",190,2640,383
"5768",30,4,136
"5769",408,0,51
"5770",156,636,124
"5771",0,320,1
"5772",0,2975,0
"5773",51,106,21
"5774",15501,50,2071
"5775",63,363,86
"5776",5186,11,173
"5777",10,7044,179
"5778",0,120,4
"5779",8,327,12
"5780",0,461,3
"5781",0,145,0
"5782",2907,177,1205
"5783",38,133,10
"5784",37,0,374
"5785",58,106,123
"5786",95,9,351
"5787",93,32,115
"5788",508,61,14
"5789",43,47,64
"5790",82,316,16
"5791",50,342,279
"5792",361,222,140
"5793",752,157,2984
"5794",0,446,40
"5795",54,258,8
"5796",43,10458,5
"5797",86,170,9
"5798",1239,786,670
"5799",124,286,3438
"5800",104,50,72
"5801",78,932,162
"5802",3396,1165,6895
"5803",45,52606,1519
"5804",70,14,23
"5805",187,525,396
"5806",11,9742,76
"5807",36,132,33
"5808",2213,3,40
"5809",271,40,251
"5810",153,1565,230
"5811",3,1401,41
"5812",73,9,72
"5813",1,0,141
"5814",71,8,236
"5815",7,974,50
"5816",190,9,10
"5817",0,285,3
"5818",1559,31,644
"5819",0,636,8
"5820",36338,101,5013
"5821",428,388,311
"5822",681,17,224
"5823",88,55,127
"5824",4341,429,1213
"5825",43341,4756,6503
"5826",10,118,11615
"5827",215,155,62
"5828",16107,0,0
"5829",39,84,24
"5830",6,2475,6
"5831",668,159,465
"5832",244,18,159
"5833",6,2104,15
"5834",2424,74,135
"5835",470,43334,1216
"5836",0,161,11
"5837",3,168,0
"5838",135,184,418
"5839",122,98,214
"5840",557,18,106
"5841",3000,8164,2254
"5842",115,38,167
"5843",366,2768,384
"5844",28,31,42
"5845",123,4,113
"5846",8,83,13
"5847",5,161,26
"5848",773,50,2784
"5849",9,106,0
"5850",12,178,6
"5851",1950,1744,2960
"5852",159,180,23
"5853",39,67,515
"5854",142,616,57
"5855",50,27,77
"5856",5331,178,1347
"5857",0,320,0
"5858",30,392,14
"5859",111,429,18
"5860",197,6,0
"5861",3,146,46
"5862",55,61,110
"5863",61,5,112
"5864",106,24,253
"5865",60,214,138
"5866",828,4,155
"5867",0,146,0
"5868",1424,896,789
"5869",162,32,142
"5870",14,47,65
"5871",2791,219,8414
"5872",6,93,8
"5873",0,109,0
"5874",9,5135,133
"5875",9,1323,26
"5876",1262,30,61
"5877",0,0,140
"5878",0,0,114
"5879",8,0,455
"5880",21,80,40
"5881",1768,22054,1293
"5882",9,316,4
"5883",12,991,20
"5884",67,452,40
"5885",109,127,775
"5886",12,147,296
"5887",39,9,350
"5888",25,571,200
"5889",81,2,20
"5890",227,129,281
"5891",101,533,565
"5892",129,246,64
"5893",0,243,1
"5894",125,0,35
"5895",857,1724,45
"5896",1164,66,1760
"5897",4911,225,272
"5898",6,0,94
"5899",224,8,34
"5900",32,29,44
"5901",4,411,2
"5902",717,13,42
"5903",69,275,67
"5904",0,775,2
"5905",4,457,5
"5906",234,7013,67
"5907",21,230,15
"5908",270,22,208
"5909",2,132,6
"5910",0,150,0
"5911",140,40,99
"5912",89,0,33
"5913",381,116,23
"5914",300,601,556
"5915",10343,0,0
"5916",1214,117,113
"5917",21,6,79
"5918",1446,30,299
"5919",8,161,8
"5920",0,228,0
"5921",139,5373,2176
"5922",44,907,41
"5923",129,10,4
"5924",28,180,25
"5925",989,47,229
"5926",349,21,57
"5927",261,219,408
"5928",103,67,190
"5929",154,1,45
"5930",253,0,0
"5931",133,2,2
"5932",155,4,10
"5933",17,459,4
"5934",996,517,31050
"5935",20,88,54
"5936",57,690,178
"5937",24,10,66
"5938",2,177,7
"5939",1,54,72
"5940",0,197,3
"5941",0,1800,9
"5942",3964,11,92
"5943",73,16,35
"5944",0,551,4
